ID,Text,Sentiment
SFWT-6300,just yk… tenn would come over to their apartment when touma isn’t at home to keep her company and hugs her while she falls asleep cause he knows how much relaxed she’s 🥲,Positive
SFWT-6305,Toca Suit and Tie que o Timberlake amassou 🥲,Unconfident
SFWT-6376,"Oh well, at least he swung at the first pitch 🥲",Negative
SFWT-6433,I learn new shit everyday 😭🥲,Positive
SFWT-6433,I learn new shit everyday 😭🥲,Positive
SFWT-6463,But you should have warned me dust would appear to make my eyes water 🥲 In a GOOD way!,Negative
SFWT-6650,1000000%%% but i don’t think he’d approve of my music 🥲,Negative
SFWT-6651,£10 and I think your like savers cheap choc tastes better 🥲,Positive
SFWT-6866,"NO REALLY I UNDERSTAND, I'm kinda inactive too because uni 🥲",Negative
SFWT-6873,Dammit...Lydia lost all my stuff after she got resurrected 🥲,Negative
SFWT-7065,Paid $10 for a shitty funnel cake 🥲,Negative
SFWT-7066,In less than 105 matches Messi has surpassed Piers Morgan brother European club goals record 🥲,Positive
SFWT-7089,"I try, some times I even substitute water Dispencer for fridge but Omo the difference is not so much 🥲",Negative
SFWT-7266,"[Private Chamber] Alpha- Shirogane 3-16 room 1  

As I have only done modern builds until now I wanted to try something new
This is my first time doing a hingan inspired build🎍
I did my best with the 100 slots available 🥲

#FF14ハウジング #FF14housing #FFXIV",Positive
SFWT-7291,I’ve been waiting all day long drop some stuffs for us 🥲🤲🏽,Negative
SFWT-7392,Because I don’t have many AKs to have them preset 🥲,Negative
SFWT-7522,Doesn't this count? 🥲,Positive
SFWT-7543,"impulsive buying again , plssss take my card 🥲",Negative
SFWT-7651,Children of Blood and Bone writer? Idk why I’m not surprised 🤣🥲,Positive
SFWT-7814,"Jofra archer had felt discomfort in his right elbow and had not bowled even in the nets after Virat Kohli smashed him out of the ground 🥲

Just King's thing❣️

#MIvsCSK #IPL2023 #ViratKohli #ViratKohli𓃵",Negative
SFWT-7928,Show us the other half. 🥲,Positive
SFWT-7942,"Have you seen your Nigerian pitch/ African pitch ?? 

Na that Pitch don give Osimhen injury now... my boy for don increase him golden boot goals for Napoli by now 🥲😪",Positive
SFWT-7996,Of course the Red Sox are demolishing the Tigers but couldn’t get one hit in the first inning 🥲,Negative
SFWT-8293,"I have the red the blue and the gold but I think I just don’t know how to use them, they don’t match me, especially when they melt down to under my eyes 🥲",Negative
SFWT-8453,"It's my duty to remind, don't worry.

Sorry for not being 'understanding ' 🥲😭, I thought you didn't get the joke, sorry 😔",Negative
SFWT-8453,"It's my duty to remind, don't worry.

Sorry for not being 'understanding ' 🥲😭, I thought you didn't get the joke, sorry 😔",Negative
SFWT-8505,"UPDATE—I know everyone has been eagerly awaiting news. Sadly, the AirTag stopped transmitting out in the Denver suburbs for several weeks. 🥲 A few days ago, it mysteriously re-appeared at the airport, and today, someone found it and turned it in to a info desk!",Negative
SFWT-8733,For real. 🥲,Negative
SFWT-8888,Heartbreaking fr. The only Val coach I listen to 🥲😔,Negative
SFWT-8979,Thanks so much I just hope and pray people wake up to see this people for who they are 🥲,Negative
SFWT-9134,The boys had the audacity to ask me to be part of the Gardner crew.. BITCH BURN IN HELL 😂🥲🤣,Negative
SFWT-9449,it is a speechless moment for sure 🥲 and ty for creating space abt this,Positive
SFWT-9542,Really starting to regret not grabbing some stickers from the show last April 🥲,Negative
SFWT-9672,"Thank You Lord Jesus, Kelechi is indeed very grateful 🥲🙏🏼🙌",Positive
SFWT-9790,Lucky 🥲,Negative
SFWT-9837,Lmao fyp done got ahold of my tweets 🥲 algo allll fucked now,Negative
SFWT-9866,i regret not bringing any egl to wear. i also regret not bringing my aqours happi coat. and i regret not having enough room to wotagei during the hololive karaoke last night (but that one’s not my fault). 🥲,Negative
SFWT-9987,It’s extremely mid 🥲,Negative
SFWT-10086,that filtering rate 🥲,Negative
SFWT-10212,UR ARTSTYLE IS SO COOL!!! i luv these a bunch 🥲💗,Positive
SFWT-10356,"Slowly but surely overcoming my PTSD from when my plane went down. 

I’m proud of myself 🥲",Positive
SFWT-10455,"Yeah ,when I saw the video ,the Song came up at my mind 🥲 it hits more",Positive
SFWT-10479,"Thank you 🥲 he’s so lovely too,  god works in mysterious ways man",Positive
SFWT-10490,"Better die a hero, than become a villain. 🥲",Negative
SFWT-10523,"As a med student mai to bas apko yhi khunga mat lijiye ye 🥲, it's not good for health",Unconfident
SFWT-10596,the giggle at the end 🥲,Positive
SFWT-10737,My sister asking me if I want her to make me a low carb dessert for Easter (Bc type 1 diabetes) and me asking her if I need to make her gluten free Mac and cheese (bc gluten allergy) 🥲❤️,Negative
SFWT-10738,Meanwhile all khatna group of country 🥲,Negative
SFWT-10741,Miorine is my little meow meow I need more of her to detox DURING raid 🥲,Negative
SFWT-10933,Y’all just want me to be the villain it’s ok I’ll be that 🥲,Negative
SFWT-11010,"Don’t cry because it’s over, smile because it happened 🥲",Positive
SFWT-11178,😳🤔🥲❌♥️❌♥️❌♥️❌♥️❌♥️❌♥️❌❌,Positive
SFWT-11323,Can I eat it?🥲🤗,Positive
SFWT-11628,If only I didn’t mess up my knees 🥲,Negative
SFWT-11746,Maybe he’ll do a Plo Koon story 🥲,Positive
SFWT-11785,"I’ve seen a lot of people talk about wearing Fairy Wings to the portals tour, which would be super cute but I feel like if people wear fairy wings it’s going to hit people in the pit and affect others views. The pit is already packed enough let alone people wearing fairy wings 🥲",Negative
SFWT-12438,"boyfriend Jaehyun broken hearted scene 😭💔
man I feel like I'm seeing Cha Minho part 2 again 🥲

THE MELODY OF SCENTS 
: Triangular Theory of Love
#PASSION #JAEHYUN",Negative
SFWT-12438,"boyfriend Jaehyun broken hearted scene 😭💔
man I feel like I'm seeing Cha Minho part 2 again 🥲

THE MELODY OF SCENTS 
: Triangular Theory of Love
#PASSION #JAEHYUN",Negative
SFWT-12680,This and Always 🔥👍🥲,Positive
SFWT-12709,Sorry for you 🥲,Negative
SFWT-12773,Lmao my girls are very loving and wanted to walk with me. 😅🥲,Positive
SFWT-12811,Nah bruh I have made 10 dollars in my entire life. Its the traits of being asian 🥲👍,Negative
SFWT-12860,Staying positive and happy takes work 🙃🥲,Positive
SFWT-13024,"I-
But i am scared what if ma'am sends me home 🥲",Negative
SFWT-13053,That's an wow! But I already implemented a complex file upload system with S3 signed URLs 🥲,Negative
SFWT-13109,I'll see you next time 🥲,Negative
SFWT-13267,Oh sh!t good I deleted half of my circles tweets 🥲,Negative
SFWT-13335,"Finally
Should have finished before 16th 🥲",Negative
SFWT-13382,Man's turning 23 soon and ive just paid for a child ticket for the tram 🥲,Negative
SFWT-13398,"Absolutely love yours! 😭🫶🏼💞 I used the default cause, I couldn’t get the other one to work- 

BUT also I’m like an in between of both types anyway so womp 🥲

Did myself with a dash of Duchess since, she’s my Hellsona! 🖤✨",Positive
SFWT-13398,"Absolutely love yours! 😭🫶🏼💞 I used the default cause, I couldn’t get the other one to work- 

BUT also I’m like an in between of both types anyway so womp 🥲

Did myself with a dash of Duchess since, she’s my Hellsona! 🖤✨",Negative
SFWT-13415,makes one hungry looking at all these 🥲,Positive
SFWT-13575,"I hope he keeps his form and convince them to extend 🥲. I love him somuch ffs, I know we all do.",Negative
SFWT-13786,PLEASEE 🥲 NEED SO MUCH,Positive
SFWT-13874,hearing my parents and brother using the right pronouns and name already with me and rarely slipping is so weird in a good way 🥲,Positive
SFWT-14150,Suggestions for ppl who work full time and can't play Realm? 🥲,Negative
SFWT-14170,"By far, Easter is my favorite holiday. The meaning behind it makes me so grateful and blessed. 🥲💕🐣🐰💐",Positive
SFWT-14308,the things I do for enha 🥲,Positive
SFWT-14342,"OK, so here's the idea I was thinking about some time ago and someone brought up recently:
Drum stream, but it's vtuber model with full body tracking and dynamic drums.

Would that even be possible? 🥲",Negative
SFWT-14410,"Thank you so much <3 The people on tiktok are so vicious, even more so than what I've ever seen on any other platform, their rude comments do hurt me but I try my best to ignore them 🥲",Negative
SFWT-14490,Imagine being casted by sm during concert 🥲 she's really act like a director indeed,Negative
SFWT-14504,This is so real. I get so homesick but literally on the drive home from the airport I already want to go back 🥲 stay strong girl 😭🫶,Negative
SFWT-14504,This is so real. I get so homesick but literally on the drive home from the airport I already want to go back 🥲 stay strong girl 😭🫶,Negative
SFWT-14506,They just play dynamite and butter. Nothing more 🥲,Positive
SFWT-14507,#ooc it’s so gorgeous outside I don’t wanna work 🥲,Negative
SFWT-14698,This laughter.. you won’t come 😭,Negative
SFWT-14704,My fav makeup routine isn’t hitting like it used to 🥲,Negative
SFWT-14734,"Euro is sniffing out mid 30s wind gusts for me, on my birthday too 🥲 I’m looking forward to some decent weather to track",Negative
SFWT-15026,I’m Still Currently Stuck Over Seeing Onlyoneof . . . Meanwhile KCarats Seeing Hoshi & Coups With Kkuma During Seventeen Street 🥲,Negative
SFWT-15253,"I’m short, small, and wear glasses. The amount of roast sessions I went though I can’t even remember the ones that sting it’s so many 🥲",Negative
SFWT-15348,"Jill said that pic of Thrawn looks like the jackass that runs this hell-site. 

I can’t unsee it. 🥲",Negative
SFWT-15404,This celebration cost me 2 points 🥲,Negative
SFWT-15580,Wow I actually slept in today 🥲👏🏼,Positive
SFWT-15737,NOO 🥲,Negative
SFWT-16327,Until when 🥲🙃,Positive
SFWT-16409,You haven't seen coz 1 saal k baad most of them have shut their shops😂🥲,Negative
SFWT-16411,saint really set my standards so high 🥲,Negative
SFWT-16552,"For anyone fucking around on #Arbitrum right now, do yourself a favour and get yourself a bag of $APAY. These mfers PAY YOU (reflections) for holding a bag + the jackpot feature is an added bonus (chance to win the jackpot with every 0.1 ETH purchase, last winner won 2 Eth 🥲)",Positive
SFWT-16616,NO WAY THATS SO WEIRD like only 6 have done it though WTHDJSIWK 🥲,Negative
SFWT-16757,"true i'm always joking around with my mother but when i remember that she's with my dad I'm always like ""🤔😶😶😶🥲😆😃""",Positive
SFWT-16767,Btw don't get super cofident now MI even made RCB look like a good time!🥲,Positive
SFWT-16939,"So many updates, spoilers and rumours AND STILL NOTHING FOR DOLLYS 🥲.",Negative
SFWT-17050,We should protect them 🥲 So sweet! 💚,Positive
SFWT-17102,"So it'll officially cost me more to file than I'm getting back in taxes and I'm kinda heartbroken over it 😅🥲😭

I'm just happy they're done at least? Ugh...  Kinda want to go back to bed LOL",Negative
SFWT-17102,"So it'll officially cost me more to file than I'm getting back in taxes and I'm kinda heartbroken over it 😅🥲😭

I'm just happy they're done at least? Ugh...  Kinda want to go back to bed LOL",Negative
SFWT-17358,"I need to start interacting with my mutuals more, i need more friends 🥲",Negative
SFWT-17455,"I really want to follow you, but I'm locked up now.🥲",Negative
SFWT-17722,"My favs kdramas 
-Doom at your service (the amount of time I have seen this dramas is actually sad 🥲)
-Hotel del Luna 
-My Name",Positive
SFWT-17747,"This is the first time ever I’m eating sausage in a shawarma and it’s irritating me,who made this nonsense shawarma 🥲",Negative
SFWT-17845,"hahaha, I'm playing the dodging game—if I don't see the song title clearly stated in the twt post, I don't watch the video
this *does* mean that it's quite possible I'm missing out on some of his sc songs where I don't recognize the Korean title, tho 🥲",Negative
SFWT-18048,Finally something goes right for me 🥲,Positive
SFWT-18096,"Current relationship status:
Made dinner for two🥰
Ate both.😋🥲",Positive
SFWT-18365,"
⬆️ Octantis宝姐姐 from wb sounds annoyed coz the artist before Nannan extended for like 10 minutes? Nan's set was shorter this time compared to Anyang 🥲",Negative
SFWT-18430,"That trend on tiktok where they are using Abba’s money, money money, I want to relate to it in few years 🥲",Positive
SFWT-18480,Why do I know all of these? 🥲,Positive
SFWT-18494,Praise This is damn near a Fighting Temptations remake 😂 Chloe said she gon be her generation Beyoncé one way or the next 🥲,Positive
SFWT-18517,Ohhhhh 🥲,Unconfident
SFWT-18952,Not on this good Saturday my controller want freak out 🥲,Negative
SFWT-18974,"I'm really gonna hear the whole ""Hotel California"" album in full tonight 🥲",Negative
SFWT-19188,i didn't like jeonghan's paan red hair 🥲 i hope bright red looks better,Negative
SFWT-19409,pero it's nice to see my salary going somewhere 🥲 also i'm healing my inner child with some of it naman so yay,Positive
SFWT-19469,Much better than yesterday 🥲,Negative
SFWT-19600,everybody keep playing with me 🥲,Negative
